dreamworks,2005,disney,1993,Pixar; Disney; Paramount; Warner Bros; Sony Pictures; Universal Studios; MGM; Fox Animation Studios; Nickelodeon
dreamworks,2005,disney,1994,Pixar; Disney; Warner Bros; Paramount; MGM; Universal Studios; Fox Animation Studios; Columbia Pictures; Nickelodeon
dreamworks,2005,warner,1990,Pixar; Disney; MGM; Paramount; Warner Bros; Universal; Fox; Columbia; Miramax; Lionsgate
dreamworks,2005,warner,1991,Disney; Pixar; Warner Bros; Fox Animation; Amblin Entertainment; MGM Studios; Paramount Pictures; Lionsgate Films;
dreamworks,2005,warner,1992,Pixar; Disney; Warner Bros; MGM; Universal Studios; Paramount Pictures; 20th Century Fox; Columbia Pictures;
dreamworks,2005,warner,1993,Pixar; Disney; Warner Bros; Paramount; Fox; Sony; MGM; Universal; Columbia; New Line
dreamworks,2005,warner,1994,Disney; Pixar; Warner Bros; MGM; Paramount; Fox; Universal; Columbia; Sony Pictures; Miramax
dreamworks,2005,mgm,1990,Disney; Pixar; Warner Bros; MGM; Paramount; Amblin; Universal Studios; Sony Pictures; Fox Animation; Lucas
dreamworks,2005,mgm,1991,Pixar; Disney; Warner Bros; Paramount; Fox; Sony Pictures; MGM; Universal Studios; Columbia Pictures; Lionsgate
dreamworks,2005,mgm,1992,Disney; Pixar; Warner Bros; Paramount; Fox; Universal; MGM; Columbia; Sony Pictures; Lionsgate
dreamworks,2005,mgm,1993,Disney; Pixar; Warner Bros; 20th Century Fox; Paramount Pictures; Columbia Pictures; Universal Studios; MGM; Lions
dreamworks,2005,mgm,1994,Disney; Pixar; Warner Bros; Fox Animation; Paramount Pictures; Sony Pictures Animation; MGM; Universal Pictures; Nickelodeon
nokia,2012,motorola,1990,Motorola; Ericsson; Siemens; Alcatel; Panasonic; Sony; Philips; Samsung; Toshiba; NEC
nokia,2012,motorola,1991,Motorola; Ericsson; BlackBerry; Siemens; Panasonic; Alcatel; Philips; Samsung; Sony; LG
nokia,2012,motorola,1992,Motorola; Ericsson; Siemens; Panasonic; Samsung; Alcatel; Sony; Philips; Sharp; NEC
nokia,2012,motorola,1993,Motorola; Ericsson; Siemens; Samsung; Panasonic; Sony; Philips; Sharp; Alcatel; NEC
nokia,2012,motorola,1994,Motorola; Ericsson; Siemens; Panasonic; Philips; Samsung; Alcatel; Sony; Sanyo; LG
amazoncom,2000,walmart,1990,bookstore; bookseller; Borders; Barnes & Noble; Waterstones; books; retail; shopping; catalog; commerce
amazoncom,2000,walmart,1991,bookstore; bookseller; retail; catalog; commerce; shop; merchant; Wal-Mart; Sears; distribution
amazoncom,2000,walmart,1992,Sears; Walmart; Borders; Barnes & Noble; Macy's; Best Buy; JC Penney; Circuit City; Comp
amazoncom,2000,walmart,1993,bookstore; bookseller; books; retail; shopping; commerce; online store; catalog; distributor; market
amazoncom,2000,walmart,1994,bookstore; bookseller; retail; shop; commerce; catalog; sales; merchant; outlet; distributor
amazoncom,2000,macy,1990,Sears; Walmart; Barnes & Noble; Macy's; J.C. Penney; Borders; Kmart; Target;
amazoncom,2000,macy,1991,bookstore; bookseller; retail; commerce; catalog; shopping; mail-order; merchant; outlet; shop
amazoncom,2000,macy,1992,bookseller; online bookstore; online retailer; e-commerce; web store; mail-order catalog; Barnes & Noble; Borders;
amazoncom,2000,macy,1993,bookstore; bookseller; retail; commerce; online shopping; catalog; mall; e-commerce; shop; vendor
amazoncom,2000,macy,1994,bookstore; bookseller; online retail; e-commerce; Barnes & Noble; Borders; shopping; Internet sales; retail;
wikileaks,2010,newspaper,1990,Watergate; Pentagon Papers; whistleblowing; espionage; classified documents; secrecy; scandal; investigative journalism; leaks; privacy breaches
wikileaks,2010,newspaper,1991,Pentagon Papers; Watergate; whistleblowers; classified documents; espionage; leak; Daniel Ellsberg; government secrecy
wikileaks,2010,newspaper,1992,Watergate; Pentagon Papers; espionage; whistle-blowing; classified documents; government secrets; intelligence leaks; leaking; whistleblower
wikileaks,2010,newspaper,1993,Pentagon Papers; Watergate; espionage; whistleblower; classified documents; intelligence leaks; investigative journalism; transparency in government;
wikileaks,2010,newspaper,1994,Pentagon Papers; Watergate; whistleblower; classified documents; espionage; leaking; secret files; intelligence; political scandal;
wikileaks,2010,press,1990,Pentagon Papers; Watergate; whistleblowing; classified information; Deep Throat; investigative journalism; Daniel Ellsberg
wikileaks,2010,press,1991,Pentagon Papers; Watergate; whistleblower; classified documents; espionage; leak; scandal; investigative journalism; government secrecy;
wikileaks,2010,press,1992,Watergate; Pentagon Papers; whistleblowing; classified information; espionage; leak; investigative journalism; scandal; secrecy; transparency
wikileaks,2010,press,1993,Watergate; Iran-Contra; Pentagon Papers; whistleblowing; espionage; Daniel Ellsberg; classified documents; government leaks
wikileaks,2010,press,1994,Watergate; Pentagon Papers; whistleblowing; espionage; leak; scandal; confidential; informant; secrecy; disclosure
wikileaks,2010,reports,1990,Pentagon Papers; Watergate; whistleblower; espionage; leak; classified documents; intelligence; scandal; transparency; freedom of
wikileaks,2010,reports,1991,Pentagon Papers; Watergate; classified documents; whistleblower; espionage; secrecy; Daniel Ellsberg; government transparency;
wikileaks,2010,reports,1992,Watergate; Pentagon Papers; whistleblowing; espionage; leaks; scandal; Daniel Ellsberg; investigative journalism; transparency;
wikileaks,2010,reports,1993,Pentagon Papers; Watergate; whistleblowing; classified documents; espionage; government secrets; political leaks; state security;
wikileaks,2010,reports,1994,Pentagon Papers; Watergate; classified information; whistleblowers; espionage; government transparency; investigative journalism; confidential documents;
obamacare,2013,medicare,1990,Medicare; Medicaid; healthcare; reform; insurance; managed care; HMO; national health; COBRA; HIP
obamacare,2013,medicare,1991,healthcare reform; Clinton plan; managed care; health security; universal coverage; health reform; payer systems; Medicaid expansion;
obamacare,2013,medicare,1992,Hillarycare; healthcare reform; managed care; health security; universal coverage; Medicaid expansion; healthcare policy; Health Security Act;
obamacare,2013,medicare,1993,Hillarycare; managed care; health reform; universal coverage; healthcare system; public option; healthcare policy; Medicare expansion; Medicaid
obamacare,2013,medicare,1994,Hillarycare; health reform; Managed Care; Health Security Act; universal coverage; healthcare system; Medicare reform; Medicaid expansion;
msnbc,2008,abc,1990,CNN; Fox News; NBC; CBS; ABC; BBC; Reuters; Associated Press; Newsweek; Time
msnbc,2008,abc,1991,CNN; Fox News; ABC News; NBC; CBS News; PBS; Newsweek; Time Magazine; Associated Press; Reuters
msnbc,2008,abc,1992,CNN; NBC; CBS; ABC; Fox News; news channel; broadcast; media; news network; television station
msnbc,2008,abc,1993,CNN; Fox News; CBS News; ABC News; NBC News; ESPN; MTV; Bloomberg; CNBC; PBS
msnbc,2008,abc,1994,CNN; NBC; ABC; CBS; Fox News; PBS; news media; broadcast; television news; news channel
msnbc,2008,cbs,1990,CNN; BBC; ABC; CBS; NBC; Fox News; PBS; SKY News; Reuters; Associated Press
msnbc,2008,cbs,1991,CNN; BBC; ABC; CBS; NBC; Fox News; news channel; broadcast network; news station; television news
msnbc,2008,cbs,1992,CNN; Fox News; NBC; ABC; CBS; BBC; Reuters; AP; Newsweek; Time
msnbc,2008,cbs,1993,CNN; Fox News; ABC News; CBS News; NBC News; ESPN; MTV; BBC; PBS; TNT
msnbc,2008,cbs,1994,CNN; Fox News; NBC; ABC; CBS; BBC; CNBC; PBS; Reuters; AP
msnbc,2008,fox,1990,CNN; BBC; NBC; CBS; ABC; Fox News; Reuters; AP; Newsweek; Time Magazine
msnbc,2008,fox,1991,CNN; Fox News; NBC; ABC; CBS; BBC; news channel; television news; cable news; broadcast news
msnbc,2008,fox,1992,CNN; Fox News; BBC; ABC; CBS; NBC; PBS; Reuters; Newsweek; Time
msnbc,2008,fox,1993,CNN; NBC; ABC; CBS; Fox News; BBC; news channel; cable news; broadcast; media outlet
msnbc,2008,fox,1994,CNN; Fox News; ABC News; CBS News; NBC News; PBS; BBC; C-SPAN; CNBC; Reuters
netflix,2014,hbo,1990,Blockbuster; Hollywood Video; Video Rental; Movie Rental; VHS Rental; Cable TV; Home Entertainment; Pay-Per
netflix,2014,hbo,1991,Blockbuster; Hollywood Video; Video rental; Movie rental; Home video; VHS rentals; Cinema; Film rental; Entertainment
netflix,2014,hbo,1992,Blockbuster; Hollywood Video; Video Rental; Movie Rental; VHS Rentals; Pay-per-view; Cable TV; Video Store
netflix,2014,hbo,1993,Blockbuster; Hollywood Video; video rental; movie rental; VHS rental; cable TV; pay-per-view; video store
netflix,2014,hbo,1994,Blockbuster; Hollywood Video; Video rental; Movie rental; Pay-per-view; Cable TV; VHS rentals; Rental store
netflix,2014,abc,1990,Blockbuster; Hollywood Video; Video Rental; Movie Rental; VHS Rentals; Cable Television; Pay-per-view; Video Store
netflix,2014,abc,1991,Blockbuster; Hollywood Video; Video rental; Movie rental; Rent movies; VHS rental; Video store; Tape rental;
netflix,2014,abc,1992,Blockbuster; Hollywood Video; TCI; Video rental; Pay-per-view; Cable TV; HBO; Showtime; Cinema
netflix,2014,abc,1993,Blockbuster; Hollywood Video; Video rental; Movie rental; VHS rentals; Home video; Cinema; Film rental; Entertainment
netflix,2014,abc,1994,Blockbuster; Hollywood Video; Movie Gallery; Video Rental; VHS rental; DVD rental; Pay-per-view; Rental store
ebay,2000,auction,1990,auction; marketplace; classifieds; trading; bargaining; selling; commerce; retail; consumerism; shop
ebay,2000,auction,1991,Amazon; Craigslist; eShop; Marketplace; Online auction; E-commerce; Flea market; Bazaar; Webstore;
ebay,2000,auction,1992,Amazon; Alibaba; Etsy; Rakuten; Taobao; Flipkart; Craigslist; Walmart; Target; Best Buy
ebay,2000,auction,1993,Amazon; Craigslist; Yahoo; AOL; AltaVista; Lycos; Excite; WebCrawler; Infoseek
ebay,2000,auction,1994,Amazon; Craigslist; Yahoo! Auctions; Overstock; uBid; Excite; Lycos; AltaVista
verizon,2004,att,1990,AT&T; BellSouth; Sprint; MCI; T-Mobile; Nextel; SBC Communications; Ameritech; US
verizon,2004,att,1991,AT&T; Bell Atlantic; MCI; BellSouth; Pacific Telesis; Ameritech; Southwestern Bell; NY
verizon,2004,att,1992,AT&T; BellSouth; Sprint; MCI; T-Mobile; Nextel; Alltel; Cellular One; Qwest
verizon,2004,att,1993,AT&T; Sprint; MCI; BellSouth; Pacific Telesis; Ameritech; GTE; Bell Atlantic;
verizon,2004,att,1994,AT&T; MCI; Sprint; BellSouth; Southwestern Bell; Pacific Telesis; Ameritech; Bell Atlantic
verizon,2004,mci,1990,AT&T; MCI; Sprint; BellSouth; Pacific Telesis; Ameritech; Bell Atlantic; Southwestern Bell
verizon,2004,mci,1991,AT&T; Bell Atlantic; MCI; Sprint; NYNEX; Ameritech; BellSouth; Pacific Telesis
verizon,2004,mci,1992,AT&T; BellSouth; Sprint; MCI; Ameritech; Pacific Telesis; Bell Atlantic; Southwestern Bell
verizon,2004,mci,1993,AT&T; Sprint; MCI; BellSouth; Ameritech; US West; Pacific Telesis; Bell Atlantic;
verizon,2004,mci,1994,AT&T; MCI; BellSouth; Sprint; SBC Communications; T-Mobile; Nextel; Bell Atlantic; Amer
jpmorgan,2012,merrill,1990,Citibank; Wells Fargo; Merrill Lynch; Goldman Sachs; Lehman Brothers; Bank of America; Morgan Stanley; Pr
jpmorgan,2012,merrill,1991,Goldman Sachs; Merrill Lynch; Citibank; Lehman Brothers; Bear Stearns; Morgan Stanley; Wells Fargo
jpmorgan,2012,merrill,1992,Citibank; Chase Manhattan; Bank of America; Wells Fargo; Merrill Lynch; Goldman Sachs; Lehman Brothers; Bear
jpmorgan,2012,merrill,1993,Citibank; BankAmerica; WellsFargo; ChaseManhattan; MerrillLynch; GoldmanSachs; Lehman
jpmorgan,2012,merrill,1994,Chase Manhattan; Citibank; Bankers Trust; Wells Fargo; Merrill Lynch; Goldman Sachs; Lehman Brothers;
jpmorgan,2012,salomon,1990,Citibank; Bank of America; Wells Fargo; Merrill Lynch; Goldman Sachs; Morgan Stanley; Lehman Brothers; Bear
jpmorgan,2012,salomon,1991,Citibank; Chase; Bank of America; Wells Fargo; Goldman Sachs; Morgan Stanley; Merrill Lynch; Lehman Brothers
jpmorgan,2012,salomon,1992,Citibank; BankAmerica; Wells Fargo; Chase Manhattan; Merrill Lynch; Goldman Sachs; Morgan Stanley; Lehman Brothers
jpmorgan,2012,salomon,1993,Citibank; Merrill Lynch; Goldman Sachs; Morgan Stanley; Lehman Brothers; Bear Stearns; Wells Fargo;
jpmorgan,2012,salomon,1994,Citibank; BankAmerica; Wells Fargo; Chase Manhattan; Merrill Lynch; Goldman Sachs; Lehman Brothers; Bear Ste
jpmorgan,2012,fidelity,1990,Citibank; BankAmerica; WellsFargo; ChaseManhattan; MerrillLynch; GoldmanSachs; Lehman
jpmorgan,2012,fidelity,1991,Citibank; Chase Manhattan; Bank of America; Wells Fargo; Barclays; HSBC; Deutsche Bank; Credit Suisse
jpmorgan,2012,fidelity,1992,Citibank; Chase; Bank of America; Wells Fargo; Merrill Lynch; Goldman Sachs; Lehman Brothers; Morgan Stanley
jpmorgan,2012,fidelity,1993,Goldman Sachs; Merrill Lynch; Citigroup; Lehman Brothers; Bear Stearns; Morgan Stanley; Wells Fargo;
jpmorgan,2012,fidelity,1994,Citibank; BankAmerica; Wells Fargo; Chase Manhattan; Merrill Lynch; Goldman Sachs; Lehman Brothers; Bear Ste
jpmorgan,2012,lehman,1990,chase; citibank; goldman sachs; merrill lynch; lehman brothers; bear st
jpmorgan,2012,lehman,1991,Citibank; BankAmerica; Wells Fargo; Chase Manhattan; Barclays; HSBC; Deutsche Bank; Credit Suisse;
jpmorgan,2012,lehman,1992,Citibank; BankAmerica; Wells Fargo; Chase Manhattan; Merrill Lynch; Goldman Sachs; Lehman Brothers; Barclays;
jpmorgan,2012,lehman,1993,Citibank; Bankers Trust; Chase Manhattan; Wells Fargo; Merrill Lynch; Goldman Sachs; Lehman Brothers; Bank
jpmorgan,2012,lehman,1994,Citibank; BankAmerica; Wells Fargo; Merrill Lynch; Goldman Sachs; Morgan Stanley; Lehman Brothers; Bear Ste
yahoo,2008,microsoft,1990,barbarian; savage; lout; ruffian; boor; roughneck; thug; hooligan
yahoo,2008,microsoft,1991,Internet Explorer; Netscape; WebCrawler; Lycos; AltaVista; Excite; Infoseek; AOL
yahoo,2008,microsoft,1992,internet; web; browser; Netscape; AOL; Lycos; Excite; Altavista; MSN;
yahoo,2008,microsoft,1993,AOL; Netscape; Compuserve; Geocities; Lycos; Excite; AltaVista; MS
yahoo,2008,microsoft,1994,Google; AltaVista; Lycos; Excite; WebCrawler; Infoseek; HotBot; LookSmart
yahoo,2008,ibm,1990,AOL; CompuServe; GeoCities; AltaVista; Prodigy; Lycos; Excite;
yahoo,2008,ibm,1991,Google; AOL; MSN; AltaVista; Lycos; Excite; WebCrawler; Netscape;
yahoo,2008,ibm,1992,Google; AltaVista; Excite; Lycos; WebCrawler; Netscape; Infoseek; AOL;
yahoo,2008,ibm,1993,Google; AltaVista; Lycos; Excite; WebCrawler; Netscape; Infoseek; MSN
yahoo,2008,ibm,1994,AOL; Netscape; Excite; Lycos; AltaVista; Infoseek; WebCrawler; M
facebook,2012,microsoft,1990,AOL; CompuServe; Prodigy; BBS; Usenet; email; IRC; MySpace; Geo
facebook,2012,microsoft,1991,myspace; friendster; compuserve; prodigy; geocities; irc; bulletin board system; usenet;
facebook,2012,microsoft,1992,AOL; CompuServe; Prodigy; bulletin board system; GeoCities; MySpace; Usenet; IC
facebook,2012,microsoft,1993,AOL; CompuServe; Prodigy; BBS; Internet forum; Usenet; GeoCities; IRC;
facebook,2012,microsoft,1994,internet; world wide web; bulletin board system; compuserve; AOL; Prodigy; Geocities; email;
facebook,2012,ibm,1990,CompuServe; Prodigy; BBS; Usenet; AOL; MySpace; IRC; bulletin board system;
facebook,2012,ibm,1991,Prodigy; CompuServe; America Online; BBS; IRC; GEnie; Delphi; Usenet;
facebook,2012,ibm,1992,Internet; Bulletin board system (BBS); Online forum; Usenet; CompuServe; America Online (AOL);
facebook,2012,ibm,1993,internet; bulletin board system; Usenet; Prodigy; CompuServe; America Online; email; web forum;
facebook,2012,ibm,1994,AOL; CompuServe; MSN; BBS; Prodigy; chatroom; Netscape; IRC;
google,2012,microsoft,1990,search; browse; investigate; research; explore; surf; seek; sift; look up; query
google,2012,microsoft,1991,search engine; internet search; web search; Yahoo; AltaVista; Lycos; Excite; WebCrawler
google,2012,microsoft,1992,search; browse; research; surf; explore; investigate; seek; query; hunt; examine
google,2012,microsoft,1993,search; browse; explore; find; research; lookup; seek; investigate; discover; surf
google,2012,microsoft,1994,search; browse; explore; research; investigate; locate; find; seek; surf; query
google,2012,ibm,1990,search; research; investigate; explore; probe; examine; browse; sift; study; scrutinize
google,2012,ibm,1991,search; lookup; find; research; explore; inquire; browse; seek; hunt; investigate
google,2012,ibm,1992,search; browse; explore; find; research; investigate; look up; seek; query; surf
google,2012,ibm,1993,Yahoo; AltaVista; Lycos; Excite; WebCrawler; Infoseek; HotBot; LookSmart
google,2012,ibm,1994,Yahoo; AltaVista; Lycos; WebCrawler; Excite; Infoseek; AOL; Netscape;
google,2012,hewlettpackard,1990,search; browse; investigate; explore; research; find; seek; hunt; look up; discover
google,2012,hewlettpackard,1991,search; browse; find; explore; research; seek; discover; look up; investigate; query
google,2012,hewlettpackard,1992,search; browse; research; investigate; explore; find; seek; query; examine; discover
google,2012,hewlettpackard,1993,Yahoo; Lycos; AltaVista; Excite; WebCrawler; Infoseek; HotBot; LookSmart
google,2012,hewlettpackard,1994,internet; web; search engine; Yahoo; Netscape; Altavista; Lycos; Excite; Infoseek
google,2012,compaq,1990,search; research; investigate; explore; browse; seek; probe; examine; hunt; query
google,2012,compaq,1991,search; browse; investigate; explore; research; seek; find; query; examine; hunt
google,2012,compaq,1992,search; browse; explore; investigate; research; web search; internet search; querying; find; sift
google,2012,compaq,1993,search; browse; Altavista; WebCrawler; Lycos; Excite; Infoseek; Netscape;
google,2012,compaq,1994,search; browse; explore; find; research; lookup; discover; investigate; query; examine
itunes,2007,multimedia,1990,record store; music shop; cassette shop; CD store; Tower Records; Virgin Megastore; Sam Goody; HM
itunes,2007,multimedia,1991,Napster; Winamp; RealPlayer; MusicMatch; CD Player; Walkman; Tower Records; MTV; Disc
itunes,2007,multimedia,1992,Napster; Winamp; RealPlayer; LimeWire; CD Player; Walkman; Discman; MP3 Player
itunes,2007,multimedia,1993,Napster; Winamp; RealPlayer; LimeWire; CD player; Walkman; stereo; Discman; MTV
itunes,2007,multimedia,1994,Napster; RealPlayer; Winamp; MusicMatch Jukebox; QuickTime; Windows Media Player; MP3
itunes,2007,disk,1990,record store; music shop; cassette shop; CD store; video store; Tower Records; HMV; Virgin Megastore
itunes,2007,disk,1991,Napster; Winamp; RealPlayer; LimeWire; MP3; MusicMatch; Kazaa; CD player;
itunes,2007,disk,1992,Napster; Winamp; RealPlayer; Windows Media Player; MP3.com; LimeWire; MusicMatch Juke
itunes,2007,disk,1993,Napster; Winamp; RealPlayer; LimeWire; CD Player; Walkman; Tower Records; Virgin Megast
itunes,2007,disk,1994,Napster; Winamp; RealPlayer; MusicMatch; MP3.com; LimeWire; Kazaa; Walkman
itunes,2007,cdrom,1990,record store; music shop; cassette store; CD store; Tower Records; Virgin Megastore; HMV; music retailer
itunes,2007,cdrom,1991,Tower Records; Virgin Megastore; Sam Goody; HMV; Blockbuster Music; Musicland; Warehouse Music;
itunes,2007,cdrom,1992,Winamp; Napster; CD player; Walkman; Discman; Media Player; RealPlayer; QuickTime; stereo
itunes,2007,cdrom,1993,Napster; Winamp; RealPlayer; MusicMatch; LimeWire; AudioGalaxy; Windows Media Player; MP
itunes,2007,cdrom,1994,Napster; Winamp; RealPlayer; Windows Media Player; CD Player; Sony Walkman; Discman; MP
napster,2001,multimedia,1990,pirate; bootleg; copy; dub; tape; record; share; mixtape; underground; unofficial
napster,2001,multimedia,1991,compuserve; bbs; usenet; aol; prodigy; geocities; gopher; bulletin board system
napster,2001,multimedia,1992,piracy; file-sharing; music; MP3; copyright; internet; sharing; CD; download; peer-to-peer
napster,2001,multimedia,1993,compuserve; aol; prodigy; bbs; compuserve; geocities; altavista; l
napster,2001,multimedia,1994,compuserve; aol; prodigy; bulletin board systems; gopher; irc; usenet; mirc;
napster,2001,disk,1990,file sharing; peer-to-peer; MP3 sharing; music trading; LimeWire; copyright infringement; digital piracy; online music
napster,2001,disk,1991,BBS; Usenet; FTP sites; shareware; bulletin board system; file sharing; IRC; newsgroups;
napster,2001,disk,1992,compact disc; CD-ROM; cassette tape; floppy disk; VHS; diskette; Walkman; minidisc;
napster,2001,disk,1993,WinMX; LimeWire; Kazaa; BearShare; Morpheus; Audiogalaxy; Hotline; G
napster,2001,disk,1994,LimeWire; Kazaa; Gnutella; BitTorrent; Morpheus; eDonkey2000; Soul
napster,2001,cdrom,1990,record store; music shop; cassette retailer; CD store; video rental; audio shop; vinyl shop; bookstore; electronics store
napster,2001,cdrom,1991,pirate; bootleg; copy; underground; mixtape; tape trading; black market; unauthorized; sharing; illicit
napster,2001,cdrom,1992,BBS; Usenet; IRC; file sharing; peer-to-peer; FTP sites; shareware; Gopher; modem
napster,2001,cdrom,1993,file-sharing; peer-to-peer; mp3; music-sharing; LimeWire; Kazaa; download; piracy; WinMX
napster,2001,cdrom,1994,Mosaic; Gopher; BBS; AltaVista; Usenet; Lycos; ARPANET; Info
bluray,2009,film,1990,laserdisc; videodisc; CD-ROM; VHS; Betamax; video cassette; DVD; optical disc;
bluray,2009,film,1991,laserdisc; VHS; videotape; Betamax; CD; DVD; video cassette; videodisc; optical
bluray,2009,film,1992,LaserDisc; DVD; VHS; CD-ROM; VideoCD; Betamax; videocassette; MPEG;
bluray,2009,film,1993,LaserDisc; DVD; VHS; CD-ROM; VideoCD; Betamax; cassette; multimedia; videotape;
bluray,2009,film,1994,DVD; LaserDisc; VHS; CD-ROM; videotape; videodisc; Betamax; video cassette; multimedia
bluray,2009,disk,1990,LaserDisc; VHS; Betamax; VideoCD; videotape; CD-ROM; DVD; floppy disk; cassette
bluray,2009,disk,1991,laserdisc; videodisc; CD-ROM; VHS; Betamax; DVD; floppy disk; cassette; videot
bluray,2009,disk,1992,LaserDisc; VideoCD; VHS; Betamax; DVD; CD-ROM; videocassette; Hi8
bluray,2009,disk,1993,laserdisc; CD-ROM; videotape; DVD; VHS; Betamax; video disc; optical disc; cassette
bluray,2009,disk,1994,laserdisc; DVD; VHS; videocassette; CD-ROM; videotape; Betamax; video disk
dvd,1999,film,1990,VHS; video cassette; cassette tape; Betamax; VCR; videotape; laser disc; CD-ROM; floppy
dvd,1999,film,1991,videotape; VHS; cassette; video cassette; CD-ROM; laserdisc; Betamax; video tape;
dvd,1999,film,1992,VHS; LaserDisc; videocassette; Betamax; video tape; CD-ROM; cassette; floppy disk;
dvd,1999,film,1993,laserdisc; VHS; videotape; CD-ROM; Betamax; video cassette; digital video; multimedia; cam
dvd,1999,film,1994,VHS; LaserDisc; video cassette; CD-ROM; Betamax; videotape; floppy disk; compact disc; cassette
dvd,1999,disk,1990,VHS; videotape; Betamax; video cassette; laser disc; CD-ROM; floppy disk; cassette tape; video
dvd,1999,disk,1991,videotape; VHS; video cassette; laser disc; Betamax; video disc; video; CD-ROM; video
dvd,1999,disk,1992,laserdisc; VHS; videodisc; CD-ROM; videotape; Betamax; video cassette; CD-I
dvd,1999,disk,1993,laserdisc; VHS; videocassette; CD-ROM; Betamax; video tape; cassette; multimedia;
dvd,1999,disk,1994,laserdisc; VHS; videotape; CD-ROM; video disc; Betamax; cassette; floppy disk; video
